sku_id,origin,date,actual,prediction,method
SKU-1011,2026-05-27,2026-06-02,257.0,212.74349979897235,weekday_shrinkage
SKU-1011,2026-05-27,2026-06-03,211.0,177.99234988399417,weekday_shrinkage
SKU-1011,2026-05-27,2026-06-04,271.0,167.58339696134738,weekday_shrinkage
SKU-1011,2026-05-27,2026-06-05,348.0,156.51876196483306,weekday_shrinkage
SKU-1011,2026-05-27,2026-06-06,95.0,125.92046387588664,weekday_shrinkage
SKU-1011,2026-05-27,2026-06-07,158.0,146.76549111605382,weekday_shrinkage
SKU-1011,2026-05-27,2026-06-08,156.0,161.10853648190567,weekday_shrinkage
SKU-1011,2026-05-27,2026-06-09,49.0,212.74349979897235,weekday_shrinkage
SKU-1011,2026-05-27,2026-06-10,136.0,177.99234988399417,weekday_shrinkage
SKU-1012,2026-05-27,2026-05-28,424.0,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-05-29,370.0,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-05-30,372.0,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-05-31,375.0,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-06-01,,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-06-02,419.0,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-06-03,515.0,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-06-04,491.0,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-06-05,398.0,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-06-06,376.0,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-06-07,434.0,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-06-08,,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-06-09,387.0,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-06-10,419.0,431.82142857142856,mean28
SKU-1012,2026-05-27,2026-05-28,424.0,413.0,seasonal7
SKU-1012,2026-05-27,2026-05-29,370.0,423.0,seasonal7
SKU-1012,2026-05-27,2026-05-30,372.0,397.0,seasonal7
SKU-1012,2026-05-27,2026-05-31,375.0,467.0,seasonal7
SKU-1012,2026-05-27,2026-06-01,,406.0,seasonal7
SKU-1012,2026-05-27,2026-06-02,419.0,400.0,seasonal7
SKU-1012,2026-05-27,2026-06-03,515.0,469.0,seasonal7
SKU-1012,2026-05-27,2026-06-04,491.0,413.0,seasonal7
SKU-1012,2026-05-27,2026-06-05,398.0,423.0,seasonal7
SKU-1012,2026-05-27,2026-06-06,376.0,397.0,seasonal7
SKU-1012,2026-05-27,2026-06-07,434.0,467.0,seasonal7
SKU-1012,2026-05-27,2026-06-08,,406.0,seasonal7
SKU-1012,2026-05-27,2026-06-09,387.0,400.0,seasonal7
SKU-1012,2026-05-27,2026-06-10,419.0,469.0,seasonal7
SKU-1012,2026-05-27,2026-05-28,424.0,425.8520768083621,weekday_shrinkage
SKU-1012,2026-05-27,2026-05-29,370.0,434.7034677307633,weekday_shrinkage
SKU-1012,2026-05-27,2026-05-30,372.0,407.2362386828816,weekday_shrinkage
SKU-1012,2026-05-27,2026-05-31,375.0,433.5293036288121,weekday_shrinkage
SKU-1012,2026-05-27,2026-06-01,,421.5167016626962,weekday_shrinkage
SKU-1012,2026-05-27,2026-06-02,419.0,423.1424673423209,weekday_shrinkage
SKU-1012,2026-05-27,2026-06-03,515.0,474.5347268815686,weekday_shrinkage
SKU-1012,2026-05-27,2026-06-04,491.0,425.8520768083621,weekday_shrinkage
SKU-1012,2026-05-27,2026-06-05,398.0,434.7034677307633,weekday_shrinkage
SKU-1012,2026-05-27,2026-06-06,376.0,407.2362386828816,weekday_shrinkage
SKU-1012,2026-05-27,2026-06-07,434.0,433.5293036288121,weekday_shrinkage
SKU-1012,2026-05-27,2026-06-08,,421.5167016626962,weekday_shrinkage
SKU-1012,2026-05-27,2026-06-09,387.0,423.1424673423209,weekday_shrinkage
SKU-1012,2026-05-27,2026-06-10,419.0,474.5347268815686,weekday_shrinkage
SKU-1013,2026-05-27,2026-05-28,505.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-05-29,372.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-05-30,485.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-05-31,442.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-06-01,432.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-06-02,579.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-06-03,485.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-06-04,517.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-06-05,457.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-06-06,392.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-06-07,382.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-06-08,434.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-06-09,427.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-06-10,452.0,448.25925925925924,mean28
SKU-1013,2026-05-27,2026-05-28,505.0,524.0,seasonal7
SKU-1013,2026-05-27,2026-05-29,372.0,436.0,seasonal7
SKU-1013,2026-05-27,2026-05-30,485.0,368.0,seasonal7
SKU-1013,2026-05-27,2026-05-31,442.0,479.0,seasonal7
SKU-1013,2026-05-27,2026-06-01,432.0,491.0,seasonal7
SKU-1013,2026-05-27,2026-06-02,579.0,416.0,seasonal7
SKU-1013,2026-05-27,2026-06-03,485.0,430.0,seasonal7
SKU-1013,2026-05-27,2026-06-04,517.0,524.0,seasonal7
SKU-1013,2026-05-27,2026-06-05,457.0,436.0,seasonal7
SKU-1013,2026-05-27,2026-06-06,392.0,368.0,seasonal7
SKU-1013,2026-05-27,2026-06-07,382.0,479.0,seasonal7
SKU-1013,2026-05-27,2026-06-08,434.0,491.0,seasonal7
SKU-1013,2026-05-27,2026-06-09,427.0,416.0,seasonal7
SKU-1013,2026-05-27,2026-06-10,452.0,430.0,seasonal7
SKU-1013,2026-05-27,2026-05-28,505.0,496.12450261271755,weekday_shrinkage
SKU-1013,2026-05-27,2026-05-29,372.0,430.54649864282055,weekday_shrinkage
SKU-1013,2026-05-27,2026-05-30,485.0,379.2680323786536,weekday_shrinkage
SKU-1013,2026-05-27,2026-05-31,442.0,461.97236425263105,weekday_shrinkage
SKU-1013,2026-05-27,2026-06-01,432.0,449.50884814675726,weekday_shrinkage
SKU-1013,2026-05-27,2026-06-02,579.0,461.6162637924633,weekday_shrinkage
SKU-1013,2026-05-27,2026-06-03,485.0,463.1296907481766,weekday_shrinkage
SKU-1013,2026-05-27,2026-06-04,517.0,496.12450261271755,weekday_shrinkage
SKU-1013,2026-05-27,2026-06-05,457.0,430.54649864282055,weekday_shrinkage
SKU-1013,2026-05-27,2026-06-06,392.0,379.2680323786536,weekday_shrinkage
SKU-1013,2026-05-27,2026-06-07,382.0,461.97236425263105,weekday_shrinkage
SKU-1013,2026-05-27,2026-06-08,434.0,449.50884814675726,weekday_shrinkage
SKU-1013,2026-05-27,2026-06-09,427.0,461.6162637924633,weekday_shrinkage
SKU-1013,2026-05-27,2026-06-10,452.0,463.1296907481766,weekday_shrinkage
SKU-1014,2026-05-27,2026-05-28,256.0,271.962962962963,mean28
SKU-1014,2026-05-27,2026-05-29,,271.962962962963,mean28
SKU-1014,2026-05-27,2026-05-30,205.0,271.962962962963,mean28
SKU-1014,2026-05-27,2026-05-31,219.0,271.962962962963,mean28
SKU-1014,2026-05-27,2026-06-01,317.0,271.962962962963,mean28
SKU-1014,2026-05-27,2026-06-02,173.0,271.962962962963,mean28
SKU-1014,2026-05-27,2026-06-03,300.0,271.962962962963,mean28
SKU-1014,2026-05-27,2026-06-04,291.0,271.962962962963,mean28
SKU-1014,2026-05-27,2026-06-05,257.0,271.962962962963,mean28
SKU-1014,2026-05-27,2026-06-06,156.0,271.962962962963,mean28
SKU-1014,2026-05-27,2026-06-07,115.0,271.962962962963,mean28
SKU-1014,2026-05-27,2026-06-08,105.0,271.962962962963,mean28
SKU-1014,2026-05-27,2026-06-09,223.0,271.962962962963,mean28
SKU-1014,2026-05-27,2026-06-10,146.0,271.962962962963,mean28
SKU-1014,2026-05-27,2026-05-28,256.0,231.0,seasonal7
SKU-1014,2026-05-27,2026-05-29,,353.0,seasonal7
SKU-1014,2026-05-27,2026-05-30,205.0,115.0,seasonal7
SKU-1014,2026-05-27,2026-05-31,219.0,234.0,seasonal7
SKU-1014,2026-05-27,2026-06-01,317.0,277.5793103448276,seasonal7
SKU-1014,2026-05-27,2026-06-02,173.0,265.0,seasonal7
SKU-1014,2026-05-27,2026-06-03,300.0,219.0,seasonal7
SKU-1014,2026-05-27,2026-06-04,291.0,231.0,seasonal7
SKU-1014,2026-05-27,2026-06-05,257.0,353.0,seasonal7
SKU-1014,2026-05-27,2026-06-06,156.0,115.0,seasonal7
SKU-1014,2026-05-27,2026-06-07,115.0,234.0,seasonal7
SKU-1014,2026-05-27,2026-06-08,105.0,277.5793103448276,seasonal7
SKU-1014,2026-05-27,2026-06-09,223.0,265.0,seasonal7
SKU-1014,2026-05-27,2026-06-10,146.0,219.0,seasonal7
SKU-1014,2026-05-27,2026-05-28,256.0,287.038037875956,weekday_shrinkage
SKU-1014,2026-05-27,2026-05-29,,250.70813484805174,weekday_shrinkage
SKU-1014,2026-05-27,2026-05-30,205.0,228.37197224571065,weekday_shrinkage
SKU-1014,2026-05-27,2026-05-31,219.0,241.5583814928759,weekday_shrinkage
SKU-1014,2026-05-27,2026-06-01,317.0,291.6654318544417,weekday_shrinkage
SKU-1014,2026-05-27,2026-06-02,173.0,283.5396027695652,weekday_shrinkage
SKU-1014,2026-05-27,2026-06-03,300.0,322.6503131897287,weekday_shrinkage
SKU-1014,2026-05-27,2026-06-04,291.0,287.038037875956,weekday_shrinkage
SKU-1014,2026-05-27,2026-06-05,257.0,250.70813484805174,weekday_shrinkage
SKU-1014,2026-05-27,2026-06-06,156.0,228.37197224571065,weekday_shrinkage
SKU-1014,2026-05-27,2026-06-07,115.0,241.5583814928759,weekday_shrinkage
SKU-1014,2026-05-27,2026-06-08,105.0,291.6654318544417,weekday_shrinkage
SKU-1014,2026-05-27,2026-06-09,223.0,283.5396027695652,weekday_shrinkage
SKU-1014,2026-05-27,2026-06-10,146.0,322.6503131897287,weekday_shrinkage
SKU-1015,2026-05-27,2026-05-28,,395.0,mean28
SKU-1015,2026-05-27,2026-05-29,317.0,395.0,mean28
SKU-1015,2026-05-27,2026-05-30,282.0,395.0,mean28
SKU-1015,2026-05-27,2026-05-31,289.0,395.0,mean28
SKU-1015,2026-05-27,2026-06-01,393.0,395.0,mean28
SKU-1015,2026-05-27,2026-06-02,415.0,395.0,mean28
SKU-1015,2026-05-27,2026-06-03,499.0,395.0,mean28
SKU-1015,2026-05-27,2026-06-04,396.0,395.0,mean28
SKU-1015,2026-05-27,2026-06-05,306.0,395.0,mean28
SKU-1015,2026-05-27,2026-06-06,299.0,395.0,mean28
SKU-1015,2026-05-27,2026-06-07,280.0,395.0,mean28
SKU-1015,2026-05-27,2026-06-08,403.0,395.0,mean28
SKU-1015,2026-05-27,2026-06-09,410.0,395.0,mean28
SKU-1015,2026-05-27,2026-06-10,457.0,395.0,mean28
SKU-1015,2026-05-27,2026-05-28,,411.0,seasonal7
SKU-1015,2026-05-27,2026-05-29,317.0,251.0,seasonal7
SKU-1015,2026-05-27,2026-05-30,282.0,304.0,seasonal7
SKU-1015,2026-05-27,2026-05-31,289.0,291.0,seasonal7
SKU-1015,2026-05-27,2026-06-01,393.0,366.0,seasonal7
SKU-1015,2026-05-27,2026-06-02,415.0,368.3706293706294,seasonal7
SKU-1015,2026-05-27,2026-06-03,499.0,437.0,seasonal7
SKU-1015,2026-05-27,2026-06-04,396.0,411.0,seasonal7
SKU-1015,2026-05-27,2026-06-05,306.0,251.0,seasonal7
SKU-1015,2026-05-27,2026-06-06,299.0,304.0,seasonal7
SKU-1015,2026-05-27,2026-06-07,280.0,291.0,seasonal7
SKU-1015,2026-05-27,2026-06-08,403.0,366.0,seasonal7
SKU-1015,2026-05-27,2026-06-09,410.0,368.3706293706294,seasonal7
SKU-1015,2026-05-27,2026-06-10,457.0,437.0,seasonal7
SKU-1015,2026-05-27,2026-05-28,,466.2533821983079,weekday_shrinkage
SKU-1015,2026-05-27,2026-05-29,317.0,358.62864232510464,weekday_shrinkage
SKU-1015,2026-05-27,2026-05-30,282.0,309.69092756926085,weekday_shrinkage
SKU-1015,2026-05-27,2026-05-31,289.0,326.6088484907146,weekday_shrinkage
SKU-1015,2026-05-27,2026-06-01,393.0,379.7521481083887,weekday_shrinkage
SKU-1015,2026-05-27,2026-06-02,415.0,422.6689251318782,weekday_shrinkage
SKU-1015,2026-05-27,2026-06-03,499.0,503.9124830065158,weekday_shrinkage
SKU-1015,2026-05-27,2026-06-04,396.0,466.2533821983079,weekday_shrinkage
SKU-1015,2026-05-27,2026-06-05,306.0,358.62864232510464,weekday_shrinkage
SKU-1015,2026-05-27,2026-06-06,299.0,309.69092756926085,weekday_shrinkage
SKU-1015,2026-05-27,2026-06-07,280.0,326.6088484907146,weekday_shrinkage
SKU-1015,2026-05-27,2026-06-08,403.0,379.7521481083887,weekday_shrinkage
SKU-1015,2026-05-27,2026-06-09,410.0,422.6689251318782,weekday_shrinkage
SKU-1015,2026-05-27,2026-06-10,457.0,503.9124830065158,weekday_shrinkage
SKU-1016,2026-05-27,2026-05-28,262.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-05-29,239.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-05-30,99.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-05-31,240.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-06-01,250.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-06-02,303.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-06-03,408.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-06-04,346.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-06-05,231.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-06-06,226.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-06-07,178.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-06-08,229.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-06-09,360.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-06-10,323.0,248.64285714285714,mean28
SKU-1016,2026-05-27,2026-05-28,262.0,205.0,seasonal7
SKU-1016,2026-05-27,2026-05-29,239.0,268.0,seasonal7
SKU-1016,2026-05-27,2026-05-30,99.0,134.0,seasonal7
SKU-1016,2026-05-27,2026-05-31,240.0,207.0,seasonal7
SKU-1016,2026-05-27,2026-06-01,250.0,274.0,seasonal7
SKU-1016,2026-05-27,2026-06-02,303.0,276.0,seasonal7
SKU-1016,2026-05-27,2026-06-03,408.0,245.0,seasonal7
SKU-1016,2026-05-27,2026-06-04,346.0,205.0,seasonal7
SKU-1016,2026-05-27,2026-06-05,231.0,268.0,seasonal7
SKU-1016,2026-05-27,2026-06-06,226.0,134.0,seasonal7
SKU-1016,2026-05-27,2026-06-07,178.0,207.0,seasonal7
SKU-1016,2026-05-27,2026-06-08,229.0,274.0,seasonal7
SKU-1016,2026-05-27,2026-06-09,360.0,276.0,seasonal7
SKU-1016,2026-05-27,2026-06-10,323.0,245.0,seasonal7
SKU-1016,2026-05-27,2026-05-28,262.0,247.2253102016986,weekday_shrinkage
SKU-1016,2026-05-27,2026-05-29,239.0,231.91409534930503,weekday_shrinkage
SKU-1016,2026-05-27,2026-05-30,99.0,197.1585769727062,weekday_shrinkage
SKU-1016,2026-05-27,2026-05-31,240.0,243.28008919678734,weekday_shrinkage
SKU-1016,2026-05-27,2026-06-01,250.0,230.4103000701603,weekday_shrinkage
SKU-1016,2026-05-27,2026-06-02,303.0,297.3859772641412,weekday_shrinkage
SKU-1016,2026-05-27,2026-06-03,408.0,291.4681457567744,weekday_shrinkage
SKU-1016,2026-05-27,2026-06-04,346.0,247.2253102016986,weekday_shrinkage
SKU-1016,2026-05-27,2026-06-05,231.0,231.91409534930503,weekday_shrinkage
SKU-1016,2026-05-27,2026-06-06,226.0,197.1585769727062,weekday_shrinkage
SKU-1016,2026-05-27,2026-06-07,178.0,243.28008919678734,weekday_shrinkage
SKU-1016,2026-05-27,2026-06-08,229.0,230.4103000701603,weekday_shrinkage
SKU-1016,2026-05-27,2026-06-09,360.0,297.3859772641412,weekday_shrinkage
SKU-1016,2026-05-27,2026-06-10,323.0,291.4681457567744,weekday_shrinkage
SKU-1017,2026-05-27,2026-05-28,447.0,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-05-29,280.0,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-05-30,274.0,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-05-31,244.0,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-06-01,370.0,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-06-02,257.0,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-06-03,,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-06-04,248.0,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-06-05,291.0,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-06-06,208.0,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-06-07,331.0,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-06-08,352.0,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-06-09,420.0,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-06-10,348.0,315.7857142857143,mean28
SKU-1017,2026-05-27,2026-05-28,447.0,224.0,seasonal7
SKU-1017,2026-05-27,2026-05-29,280.0,287.0,seasonal7
SKU-1017,2026-05-27,2026-05-30,274.0,271.0,seasonal7
SKU-1017,2026-05-27,2026-05-31,244.0,222.0,seasonal7
SKU-1017,2026-05-27,2026-06-01,370.0,363.0,seasonal7
SKU-1017,2026-05-27,2026-06-02,257.0,373.0,seasonal7
SKU-1017,2026-05-27,2026-06-03,,415.0,seasonal7
SKU-1017,2026-05-27,2026-06-04,248.0,224.0,seasonal7
SKU-1017,2026-05-27,2026-06-05,291.0,287.0,seasonal7
SKU-1017,2026-05-27,2026-06-06,208.0,271.0,seasonal7
SKU-1017,2026-05-27,2026-06-07,331.0,222.0,seasonal7
SKU-1017,2026-05-27,2026-06-08,352.0,363.0,seasonal7
SKU-1017,2026-05-27,2026-06-09,420.0,373.0,seasonal7
SKU-1017,2026-05-27,2026-06-10,348.0,415.0,seasonal7
SKU-1017,2026-05-27,2026-05-28,447.0,324.7876218714309,weekday_shrinkage
SKU-1017,2026-05-27,2026-05-29,280.0,290.42521386592443,weekday_shrinkage
SKU-1017,2026-05-27,2026-05-30,274.0,281.71757369014216,weekday_shrinkage
SKU-1017,2026-05-27,2026-05-31,244.0,302.5971840041147,weekday_shrinkage
SKU-1017,2026-05-27,2026-06-01,370.0,306.15514450604724,weekday_shrinkage
SKU-1017,2026-05-27,2026-06-02,257.0,349.22519268733595,weekday_shrinkage
SKU-1017,2026-05-27,2026-06-03,,355.5920693750047,weekday_shrinkage
SKU-1017,2026-05-27,2026-06-04,248.0,324.7876218714309,weekday_shrinkage
SKU-1017,2026-05-27,2026-06-05,291.0,290.42521386592443,weekday_shrinkage
SKU-1017,2026-05-27,2026-06-06,208.0,281.71757369014216,weekday_shrinkage
SKU-1017,2026-05-27,2026-06-07,331.0,302.5971840041147,weekday_shrinkage
SKU-1017,2026-05-27,2026-06-08,352.0,306.15514450604724,weekday_shrinkage
SKU-1017,2026-05-27,2026-06-09,420.0,349.22519268733595,weekday_shrinkage
SKU-1017,2026-05-27,2026-06-10,348.0,355.5920693750047,weekday_shrinkage
SKU-1018,2026-05-27,2026-05-28,357.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-05-29,297.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-05-30,150.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-05-31,203.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-06-01,204.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-06-02,376.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-06-03,368.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-06-04,341.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-06-05,350.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-06-06,210.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-06-07,155.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-06-08,149.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-06-09,423.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-06-10,342.0,307.51851851851853,mean28
SKU-1018,2026-05-27,2026-05-28,357.0,325.0,seasonal7
SKU-1018,2026-05-27,2026-05-29,297.0,246.0,seasonal7
SKU-1018,2026-05-27,2026-05-30,150.0,180.0,seasonal7
SKU-1018,2026-05-27,2026-05-31,203.0,303.0,seasonal7
SKU-1018,2026-05-27,2026-06-01,204.0,318.0,seasonal7
SKU-1018,2026-05-27,2026-06-02,376.0,288.0,seasonal7
SKU-1018,2026-05-27,2026-06-03,368.0,414.0,seasonal7
SKU-1018,2026-05-27,2026-06-04,341.0,325.0,seasonal7
SKU-1018,2026-05-27,2026-06-05,350.0,246.0,seasonal7
SKU-1018,2026-05-27,2026-06-06,210.0,180.0,seasonal7
SKU-1018,2026-05-27,2026-06-07,155.0,303.0,seasonal7
SKU-1018,2026-05-27,2026-06-08,149.0,318.0,seasonal7
SKU-1018,2026-05-27,2026-06-09,423.0,288.0,seasonal7
SKU-1018,2026-05-27,2026-06-10,342.0,414.0,seasonal7
SKU-1018,2026-05-27,2026-05-28,357.0,314.9004606487558,weekday_shrinkage
SKU-1018,2026-05-27,2026-05-29,297.0,279.9349934809172,weekday_shrinkage
SKU-1018,2026-05-27,2026-05-30,150.0,270.07860648631674,weekday_shrinkage
SKU-1018,2026-05-27,2026-05-31,203.0,272.5152656999435,weekday_shrinkage
SKU-1018,2026-05-27,2026-06-01,204.0,296.91019707426295,weekday_shrinkage
SKU-1018,2026-05-27,2026-06-02,376.0,325.65906593116773,weekday_shrinkage
SKU-1018,2026-05-27,2026-06-03,368.0,388.2630190831334,weekday_shrinkage
SKU-1018,2026-05-27,2026-06-04,341.0,314.9004606487558,weekday_shrinkage
SKU-1018,2026-05-27,2026-06-05,350.0,279.9349934809172,weekday_shrinkage
SKU-1018,2026-05-27,2026-06-06,210.0,270.07860648631674,weekday_shrinkage
SKU-1018,2026-05-27,2026-06-07,155.0,272.5152656999435,weekday_shrinkage
SKU-1018,2026-05-27,2026-06-08,149.0,296.91019707426295,weekday_shrinkage
SKU-1018,2026-05-27,2026-06-09,423.0,325.65906593116773,weekday_shrinkage
SKU-1018,2026-05-27,2026-06-10,342.0,388.2630190831334,weekday_shrinkage
SKU-1019,2026-05-27,2026-05-28,454.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-05-29,707.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-05-30,381.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-05-31,398.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-06-01,385.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-06-02,669.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-06-03,565.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-06-04,496.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-06-05,557.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-06-06,465.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-06-07,577.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-06-08,426.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-06-09,552.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-06-10,687.0,572.5555555555555,mean28
SKU-1019,2026-05-27,2026-05-28,454.0,657.0,seasonal7
SKU-1019,2026-05-27,2026-05-29,707.0,562.0,seasonal7
SKU-1019,2026-05-27,2026-05-30,381.0,483.0,seasonal7
SKU-1019,2026-05-27,2026-05-31,398.0,467.0,seasonal7
SKU-1019,2026-05-27,2026-06-01,385.0,486.0,seasonal7
SKU-1019,2026-05-27,2026-06-02,669.0,530.0,seasonal7
SKU-1019,2026-05-27,2026-06-03,565.0,757.0,seasonal7
SKU-1019,2026-05-27,2026-06-04,496.0,657.0,seasonal7
SKU-1019,2026-05-27,2026-06-05,557.0,562.0,seasonal7
SKU-1019,2026-05-27,2026-06-06,465.0,483.0,seasonal7
SKU-1019,2026-05-27,2026-06-07,577.0,467.0,seasonal7
SKU-1019,2026-05-27,2026-06-08,426.0,486.0,seasonal7
SKU-1019,2026-05-27,2026-06-09,552.0,530.0,seasonal7
SKU-1019,2026-05-27,2026-06-10,687.0,757.0,seasonal7
SKU-1019,2026-05-27,2026-05-28,454.0,630.3675165228163,weekday_shrinkage
SKU-1019,2026-05-27,2026-05-29,707.0,524.0967595216807,weekday_shrinkage
SKU-1019,2026-05-27,2026-05-30,381.0,519.7723217908986,weekday_shrinkage
SKU-1019,2026-05-27,2026-05-31,398.0,533.5932916943427,weekday_shrinkage
SKU-1019,2026-05-27,2026-06-01,385.0,610.9535513910071,weekday_shrinkage
SKU-1019,2026-05-27,2026-06-02,669.0,569.7333789784456,weekday_shrinkage
SKU-1019,2026-05-27,2026-06-03,565.0,615.8300450023146,weekday_shrinkage
SKU-1019,2026-05-27,2026-06-04,496.0,630.3675165228163,weekday_shrinkage
SKU-1019,2026-05-27,2026-06-05,557.0,524.0967595216807,weekday_shrinkage
SKU-1019,2026-05-27,2026-06-06,465.0,519.7723217908986,weekday_shrinkage
SKU-1019,2026-05-27,2026-06-07,577.0,533.5932916943427,weekday_shrinkage
SKU-1019,2026-05-27,2026-06-08,426.0,610.9535513910071,weekday_shrinkage
SKU-1019,2026-05-27,2026-06-09,552.0,569.7333789784456,weekday_shrinkage
SKU-1019,2026-05-27,2026-06-10,687.0,615.8300450023146,weekday_shrinkage
SKU-1020,2026-05-27,2026-05-28,525.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-05-29,587.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-05-30,378.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-05-31,773.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-06-01,701.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-06-02,428.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-06-03,463.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-06-04,406.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-06-05,515.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-06-06,511.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-06-07,387.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-06-08,541.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-06-09,412.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-06-10,412.0,403.14285714285717,mean28
SKU-1020,2026-05-27,2026-05-28,525.0,423.0,seasonal7
SKU-1020,2026-05-27,2026-05-29,587.0,331.0,seasonal7
SKU-1020,2026-05-27,2026-05-30,378.0,273.0,seasonal7
SKU-1020,2026-05-27,2026-05-31,773.0,628.0,seasonal7
SKU-1020,2026-05-27,2026-06-01,701.0,352.0,seasonal7
SKU-1020,2026-05-27,2026-06-02,428.0,658.0,seasonal7
SKU-1020,2026-05-27,2026-06-03,463.0,411.0,seasonal7
SKU-1020,2026-05-27,2026-06-04,406.0,423.0,seasonal7
